id,saga_name
474195,
77092,
271265,Bleach 
483646,
6679309,
708921,
28825,
7264409,Feather 
226075,Murray Family 
175249,
2974889,Adventures of the Empire Princess 
239546,
1918158,
754587,
108924,
1091800,Richard Bolitho 
107943,
7181792,Primal Instinct 
522421,NashVegas 
5666555,
1008856,
85310,Lucas Davenport 
4542235,Yotsuba&! 
1278131,Rannoch Fraser Mysteries 
74034,
9123956,
6121380,
6989670,
7982114,Tsubasa: RESERVoir CHRoNiCLE 
798148,
1063599,
57732,
81051,
6924458,
7147249,Pan Lodowego Ogrodu 
2440646,Darkness Chosen 
1556485,
759910,
60212,The Wizard Knight 
56157,
6987558,
721017,
1098720,
448644,
92544,
303513,
4765019,
878675,The Calhouns 
1612302,
227113,
256522,
8226034,
1763722,La poussiÃ¨re du temps 
5206311,
875302,
96475,Uplift Storm Trilogy 
519087,
10048521,The Jonquil Brothers  
7208139,Przygody Joanny 
7727548,
6077427,Acacia 
362,
8105187,
696511,
8491354,
7323094,
1088664,The Five Find-Outers 
31156,
6501231,
3070680,
2933268,
11245,Starbridge 
23226,
1032295,
78208,
2403681,Forged of Steele 
9260669,
9481431,Rae Wilder 
60100,
8234195,
160069,Phoenix 
718862,Saddle Club 
398660,
6282146,
10473353,
1445805,
122619,
6644111,
161956,
6334008,
8926934,Obsidian Mountain 
11871888,The Chosen One Trilogy 
1319521,
1874883,
50784,
204097,
3437354,Doctrine of Labyrinths 
8466310,
9280551,
966972,
9754997,
11592546,Cycle des Anges 
202183,
5155532,Rondo 
5945363,Reid Family 
115030,
3271565,
6048944,
169959,Krondor's Sons 
1192193,
721704,
298422,Lyremouth Chronicles 
22992,
582324,
3119173,
8207176,The Sundering 
10502331,Insight 
227111,
2375406,
6370307,
828393,
7362638,Amplified 
285692,
6766638,In Her Name: Redemption 
8079528,Finding Zach 
12862773,Little Orphan Anvil Trilogy 
6308079,
1949780,Cherry Juice 
13276602,
2978375,
3133001,
1571436,
29435,
80520,
6139137,
6641821,
76976,The Hardy Boys 
760306,
410766,Queen of Angels 
709882,Skylark 
1721146,Vampirates 
1160501,
13549704,
6401956,
5822252,
6254678,
2920620,
8672656,Ø³ÙØ³ÙØ© Ø§ÙØ£Ø­Ø§Ø¯ÙØ« Ø§ÙØ¶Ø¹ÙÙØ© 
359638,
640975,
1078638,First Kisses 
15762433,
10692829,Emma Caldridge 
1178130,Prowlers 
767893,Charmed 
13122386,Imagination 
283486,æ°ä¸ç´ã¨ã´ã¡ã³ã²ãªãªã³ / Neon Genesis Evangelion 
43702,
297225,
87547,
6064635,
7517343,
9583227,Tempest 
12531317,
15707940,
570393,GTO: Great Teacher Onizuka 
9771,
11104728,
6567050,
158856,
10581266,
6658568,
7524258,
342309,Vampire Guardians 
2217429,
640097,
940017,
3280203,
362788,Icefire 
2270120,
8766710,
10114213,The Russian Concubine 
739942,
172228,
3525382,
8711937,
4772110,
13550349,
1125258,
29794,
2272632,
275842,
32443,
787194,
15044233,The Poldark Saga 
955725,
5778773,Never Cry Werewolf 
2848257,
10788918,
13629118,Motor City Vampires 
10335318,
411854,Lucky Santangelo 
123706,
563308,May Bird 
2694762,
16068357,Her Master's Kiss 
15982689,
6866818,
1527187,
338046,
859806,
6480516,
15723445,Supernova Saga 
11428799,The Enchanters 
7968653,
9656636,
13504368,
902743,
16051778,Club Destiny 
6916518,ChocoMimi 
194742,
646175,
695219,Young Royals 
10673164,
7029690,
642462,Chrno Crusade 
511854,La trilogie Fabio Montale 
3992758,
320407,Star Wars: Jedi Apprentice 
13015054,Shadows from the Past 
12387493,Inn BoonsBoro Trilogy 
6118160,
66080,Take Me 
133411,
3971916,Simon Bloom 
4709866,
2146370,
361015,
217248,
13562746,
6523157,Studs in Spurs 
13088316,
7123240,
1824195,Mrs. Jeffries  
61963,The Talent 
13418456,
930750,
13124125,Jolie Wilkins 
1809275,Patrick McLanahan 
138555,
8445408,
843099,Oracles of Fire 
6931693,
2250,
355371,
11958033,
2139008,
14744085,Kommer aldrig mer igen  
1846820,
13502274,The Patrick Chronicles 
6562804,
2834778,
1087203,
6441638,
17697775,Illusory Love 
12021796,The Douglas Trilogy 
16002011,
8884616,Curse Workers 
28883,
392274,
15982246,
216019,
7831608,
15778506,
716097,
64701,
12885820,
17899424,
17794709,
7097183,
2143461,
17262735,Books of Eva 
17823022,Falling 
17268689,
85907,
2187466,
12426354,
7619076,
644478,
15720662,
10132245,The Ravensmoore Chronicles 
18069284,
1462251,Sweet Valley Kids 
10065610,
17861,The Merchant Princes 
466537,
15744064,Northwest Suburbs  
129787,
84725,
3392412,
17673002,The Alpha Group 
15820492,
12558094,
9210534,
529241,
71904,
133008,
17878281,
684559,Little House: The Rose Years 
12352225,
8688108,
182543,
3266670,Et si c'Ã©tait vrai 
1470281,
13623777,Ungifted 
18656563,"Versos, canciones y trocitos de carne "
10101733,Star Force 
13380664,Daniel X 
1570434,
18224451,SÃ©mya Slotin Mystery 
589118,
109946,
2945730,
17177675,
17973247,The Kings 
3764768,
74787,
70925,
18364994,Mine 
2411046,Mog the Forgetful Cat 
251462,
19279632,
663175,
769212,
15817834,
17411903,Cinderella  
8173649,
12997477,Until Death Do Us Part 
356487,
17234247,
12046085,
1696295,Neuseeland-Saga 
15803562,The Walk 
12043511,Dark Legacy Cycle 
5522977,B.A.D. Agency 
46144864,
13503581,
9760895,Nightwalkers 
12267664,
1440229,Trilogi Zona 
6492737,
1973573,Horrid Henry 
10389604,
17969353,Torn 
17890597,My Way 
115998,The Story of Civilization 
19098092,JosÃ©phine 
398155,
13479267,Medusa Girls 
13586985,
1029232,
1860927,Cavendish Square 
19000878,Clover 
2226274,
1101287,
11816100,
13532194,
17252914,Hope Falls 
179737,Dead River Series 
19225358,
18072883,
7294729,
33574,
13276458,
13502742,Chocolate Girls  
869040,
9078,GroVont Triology 
16077527,The Pretend Boyfriend 
2204611,
394237,
451152,Thieves Like Us 
21894325,
15765030,MeeresflÃ¼stern 
17229930,ØµØ§ÙØ¹ Ø§ÙØ¸ÙØ§Ù 
19093998,Indigo Lounge 
7992477,Half-Orcs 
6222164,Judy Moody & Stink 
20927491,
28827,
21454390,Only Love 
20959438,Forever Inked 
16173854,
8927883,
30386,
1362980,
855084,Gentry 
244105,Joe Pickett 
15724511,
6408236,
6785706,
14641450,
7030007,
19135072,A New World 
13310624,
119014,Stealing Some Time 
1070138,
501710,
17164633,
18401124,Unforgiven 
21422345,Dragon Guards 
11579476,
13612397,
2956997,
21489272,House of Robots 
4390036,
173363,
16065672,
18515966,The Elders and Welders Chronicles 
13092528,The Vicious Deep 
5823490,
7885220,Haunted Home Renovation Mystery 
22529375,Immortal Rapture 
400716,
22587504,
6599175,Poitevin Hearts 
16081320,Rock and Roll Trilogy 
6037288,
18113449,The Murder Notebooks 
22461942,
15711420,Taken 
22174098,Until That Distant Day 
17992789,
127804,
173438,
20650678,Unmasked 
18367834,Leo Junker 
18490684,People of Cahokia 
5167648,
487188,
7108146,Commissaire Adamsberg 
21980271,SKALS 
22144858,
96442,
2278387,Freyaverse 
2258548,Black Ops Inc. 
20649133,Alpha Pack 
9308682,The Wolfsangel Cycle 
47778,
327322,
13166599,
17902860,
13615414,
1594681,
15782111,The St. Croix Chronicles 
345396,
9970421,
17185680,
3064146,
13182968,Shadow Reader 
6578822,The Hunting 
904547,
19091520,
773693,
17206123,Iron Butterfly 
18216364,
6590600,Otherworld/Sisters of the Moon 
9411636,Range 
22010107,
991531,
22043862,Halo Effect 
18775359,
13665100,The Watcher Saga 
12988059,
6626887,
10996993,
18455834,
18722894,Rogue Angel 
16044540,
11699349,
20294199,
356321,Babar 
34448,
7907192,The 13th Reality 
4974052,
130149,
13854,The Sellswords 
6060899,
22913102,
162334,
11359684,
17384514,Home to Hickory Hollow 
21541107,The Black Hand 
23203786,
197743,Bow Street Runners 
59963,
6767583,Supernatural 
22666906,
210486,Morland Dynasty 
23612390,
476749,Shadowleague 
23571512,Chaos Bleeds MC 
696514,Comanche 
12153939,
18618994,Innocence 
7310861,
15832932,
22774596,
10109832,The Fancy Series 
289739,The Californians 
7195070,
798617,
6260420,
837039,La Saga des Fourmis 
18222556,
16207483,Exquisite 
12812788,
3863892,Tsubasa: RESERVoir CHRoNiCLE 
21893797,Adventures in Neverland 
8496929,A.D. Chronicles 
6037649,
8504556,
75522,
6491221,
456773,Jonathan Stride 
10503370,
780845,Black Cat 
4939112,Detective Ella Marconi 
6892626,
7684993,Justin Case 
20298090,
18889290,Forbidden 
20740042,Trench Coats 
12080917,Wildefire 
21861357,
10682,Sweet Valley Kids 
21460477,
530487,Wesley Peterson 
415486,
10244260,
22968018,
18870458,
7775755,The Monstrumologist 
22180659,
1479939,ÐÐ¾Ð»ÑÐµÐ±Ð½Ð¸Ðº ÐÐ·ÑÐ¼ÑÑÐ´Ð½Ð¾Ð³Ð¾ Ð³Ð¾ÑÐ¾Ð´Ð° 
12034748,Magikerens LÃ¦rling 
24641473,
25405623,Between Two Worlds 
10049435,
20757186,Fate 
11544476,When We Wake 
23659068,Tidewater 
22370053,
12467865,
20686674,Contradictions 
9791117,
6390652,
12048398,
453835,
13611043,
53199559,Forever 
25581772,
956734,Les Rougon-Macquart 
18140699,
3351599,
17674540,
6047331,Nina Wilde & Eddie Chase 
19456807,
16047646,Supernaturals 
10075354,The Lewis Legacy 
23785086,
13345288,
22358119,Das Geheimnis der Feentochter 
764061,
13415801,
17728721,Her Russian Protector 
13326677,
14488058,
18187833,
11277076,Fourth Realm 
18301739,He's Into Her 
25978748,
24742504,Frank Friendship 
871634,
213885,
1070245,
5875579,
18295858,
313110,
18667753,
858726,Time Warp Trio 
2192348,
6034422,
930014,
16103256,Are You Alice? 
21467844,Drake Restrained 
16283340,I Regni di Nashira 
25778909,
340816,Queen of Angels 
7688040,
25731237,Stalker 
2325248,Kaimira 
13529557,Last Chance 
26059690,
26159625,Sam McRae Mystery 
6250071,
22521314,Empathy 
6354310,
20509356,
24645767,
17828679,
3296447,Shivers 
17887117,
3702423,
685172,
408478,
22798869,Christiansen Family 
10768069,
20336347,
93485,
13615001,
6774007,
12543045,
733730,
20601638,
23361313,
26040385,
83408,
17920313,
2419417,
4530,
13010376,Arotas Trilogy 
11238,
125984,
24987649,
27225750,
25129233,True Calling 
12930410,
25399706,
8856411,
77378,Nicholas Meyer Holmes Pastiches 
6670783,Â½ çå­ / Â½ Prince - Manhua 
22611561,
303639,Coffeehouse Mystery 
20666676,
26226538,
18377974,
20438264,Divisa 
19359191,
15850317,
6912781,
9516694,Flint 
9755855,Winterling 
25074178,
25241450,
2786389,
18029845,
22749536,Goosebumps Most Wanted 
127639,
7069669,Old Filth 
22756871,
1197083,
21851568,The Malediction Trilogy 
68571,
23433222,Doon 
3487446,Jarastavens Vandring 
12625589,
280005,
25744928,
22076576,Charlotte Westing Chronicles 
24392720,Pennyroyal Green 
9810,
18219,
17302526,
29917,World War II: 1939-1945 
22155714,
30850859,
219106,
30239970,
31579906,
32450284,
22551809,
6470723,
22490206,The Ables 
769111,
684507,
8015389,Sinuhe egyptilÃ¤inen 
30071504,
25328105,
25310948,Jefferson Winter 
33628600,
392873,
845099,Vampire: The Masquerade: Clan Novel 
15753732,
12389865,
10912,
33814737,Schooled in Magic 
275237,
6332,
1040894,Nab End 
42883,
159322,
19162293,Bastable Children 
16566,
17285989,
13539914,Past Sins 
23110418,
24988967,
24524971,
5887399,Notorious Gentlemen 
17333174,Kate Daniels 
11998032,
16175248,Night Roamers 
24993743,
1706523,
247,
2689809,
153865,Captain Underpants 
9829306,
23288266,Impyrium 
32933947,
23456314,
80110,
8891927,
165070,
35642504,
1257262,
18375241,
11890974,
28108998,Golfo 
29618105,
16127265,
33123322,
1056157,LÃ¶wenskÃ¶ldska ringen 
19491823,
385,
32027656,Friends 
10598752,
592102,Grandma's Attic 
2069500,The Dance Fairies 
22010102,
25663606,
89190,Revelation Space 
26878525,
12988106,Order of Darkness 
1203668,Star Wars: Legacy of the Force 
209525,
14623833,Tudemarie 
1697732,
5189965,
19283880,
23285659,Rugby 
37652976,
28363987,
35873899,
22855256,æåå°å¥³éå´ãã [Monthly Girls' Nozaki-kun] 
20763060,The Kink Between Us 
13396557,The Gentlemen of Scotland Yard 
28691932,The Forgetting 
29571151,
39856344,
35894727,
34776052,
397884,
34220606,
16010894,
245344,
38606901,
36461680,
15096204,Bruna Husky 
37971720,
28233096,Five Nights at Freddy's 
15813648,
27469201,
23991122,
279456,ÎÎ¯Î¿Î¹ Î Î±ÏÎ¬Î»Î»Î·Î»Î¿Î¹ 
16149624,
35046241,
6437016,
83502,The Deptford Mice 
2810453,
15014,
31223848,El seÃ±or Baker 
149812,Psmith 
25152171,
833130,
18126247,
10751324,Hetty Feather 
20444408,
21829482,Frank Braun Trilogy 
22740704,
582638,
3239023,
37595054,
32620304,
19051804,
299091,
22594223,
590552,
11448085,Bernie Gunther 
189369,
16059524,Escape from Furnace 
10734210,
25639296,
21865546,
21535713,
2320474,
43545436,
5198367,
22591,
35225667,Boston Love 
6724830,La llave del tiempo 
38235092,Natexus 
24584984,
66855,
24892804,Warriors Super Edition 
3697202,
40782259,Khyona 
76507,
138456,
1071257,
29414792,
16109080,Joe Dillard 
123653,
236557,Invincible Ultimate Collection 
30032626,Reluctant Warrior Chronicles 
41451741,
826344,
33106729,
40939999,
41035725,
12553432,Teppuu 
44067496,
23960812,
27261708,
36274082,
40899464,
44160985,Robin Wilde  
8762337,
96038,
241011,
49856699,
16154574,Happy Marriage?! 
35489958,
35439559,The Medoran Chronicles 
35403058,Cassidy Blake 
37805207,Dark Age 
41453702,Warriors Super Edition 
37797086,
1095061,
39357430,
17212769,
7850899,Moorehawke Trilogy 
25580844,
43812922,
41222378,Isabel Fielding 
37845319,Riverdale 
18406704,
36292872,The Temple of Empia Saga 
41719463,
43587341,
52016138,Crown of Feathers 
42769202,Skyward 
57220,Top of the World 
25773842,Nikki Kill 
4745196,Kilala Princess 
46134255,
13542982,
23754884,The Green Ember 
27426044,The Nyxia Triad 
9902726,
49127259,
7913735,
18278281,
11410553,
17254682,
16046267,Jane Eyre Japanese Edition 
3795557,
5894822,
27977894,
6537155,
40060191,
40724188,
38457048,Galaxy's Edge 
7027569,Matthew Shardlake 
18135437,
28167132,
6272532,
35603805,
330729,
41150380,
50435274,
28166910,
22968117,
29934250,
10114276,The Keepers Trilogy 
16129174,
38953131,Black Lagoon Adventures 
16104005,
234888,
43509498,
872840,
450534,
10913394,SedmÃ½ smysl 
2969587,
50045334,Day to Night 
17829722,Overworld Chronicles 
36511805,
1838917,
475920,
20256513,
35024713,Nos chemins de travers 
18912241,
6120219,
42180039,
16126020,
3311,
1426794,
233330,Tillerman Cycle 
14095,
68086,
203310,
462883,
91517,
140422,
348623,
15832573,
460069,
82765,Book Trilogy 
221682,
503019,
144634,
1036345,Coramonde 
1304028,
115468,The Awakening Land 
81010,
153198,
948212,
128277,
96267,Diary of a Crush 
864778,
3735283,
5975921,
69981,
483057,Beacon Street Girls 
263991,Judy Moody 
874787,
435495,Casson Family 
544595,
959614,
2056879,
1832906,Katie Parker Productions 
413256,
102114,Hap and Leonard 
823182,
6421633,
184997,
31474,
706476,Sister Fidelma 
112081,The House of NiccolÃ² 
2288045,Nantucket 
1114382,Eyeshield 21 
239823,Crime Files 
15449,Xanth 
331010,Sonja Blue 
805453,
352985,
24525,Aubrey & Maturin 
536302,
268016,
1442300,
59417,
97800,
843162,Myron Bolitar 
1880336,
6693402,
149153,The Mouse That Roared 
72155,
2747288,Pern  
5983725,"Kocchimuite, Miiko! "
143889,
1948985,
37477,
1529902,
102239,
880386,
56301,
81049,
1091815,Richard Bolitho 
54822,"Thalia, Texas "
1471061,Mitford Years 
8528007,
2138727,
279524,Paladins of Darkness 
915753,NashVegas 
3979,
5708234,
212957,Cambridge Studies in Social Anthropology 
84829,Rosato and Associates 
6055166,
2039933,
7932994,Yotsuba&! 
1190034,
1202675,
2050211,
166794,Noble Warriors Trilogy 
85826,
4079518,
4391475,
29954,
2918809,
7553944,By Moonlight  
7980210,
703055,
1296964,
540667,
7405508,
758679,
7890152,
78392,
1643889,
363453,Diary of a Teenage Girl 
397225,
4915352,
2981718,
6961797,
1763725,La poussiÃ¨re du temps 
5206342,
543061,Murray Family 
516784,ç¾å°å¥³æ¦å£«ã»ã¼ã©ã¼ã ã¼ã³ / BishÅjo Senshi Sailor Moon 
1269548,
6572846,
9446471,
2688737,
228250,
557265,The Five Find-Outers 
197854,
858859,A Fable of Utopia 
217605,
8346300,
2188220,
6499681,
24097,
1605393,Saddle Club 
9242834,
179594,
231566,Bareback 
1981046,The Sword of Lyric 
8830,
394986,
174354,
5567367,
748918,
1057588,
64725,The State 
2238121,Night Warriors 
11455677,The Chosen One Trilogy 
47884,
1341693,
3982585,
8146077,Tudor Court 
37124,
2255282,
515290,
7216501,
40795,
944267,
122999,
6288940,Dragon Kin 
139864,
7573098,Rondo 
891814,Haardrad Family 
9316891,
7654724,Knights of the Board Room 
105920,
9633188,Dark Ink Chronicles 
4652650,
813721,
5368029,
11434898,
1026275,
298426,Lyremouth Chronicles 
3143533,
21192,
7843633,Hood Rat 
9833965,
1739647,
50039,
558648,Deverry 
1020842,
1237630,
1475250,
299835,
11731748,FjÃ¤llbacka 
12451003,
12836009,
105748,
6372,
11318315,
4335732,
1298780,
6949634,
13728,Bleach 
9796196,
9463639,Kincaid Brides 
6935178,Pimpernelles 
7863547,
7815478,Land of Canaan 
7654939,
13499303,
6227028,
405452,
8639835,
76982,The Hardy Boys 
86889,
6441528,Vampirates 
250324,
13088860,
407760,
359643,
11986000,Independents 
687744,
146376,Charmed 
12844448,Imagination 
7331622,
422402,
1327767,Children of the Lamp 
10592898,The Watchers 
7794043,
1953735,åæ¢åµã³ãã³ [Meitantei Conan] 
615955,
465812,
11473888,Loving Husband 
1079482,
3105541,
12286310,
294951,
116231,
55370,
8163356,Throne of Judar 
1227189,
290569,
11284106,
4574883,
1717891,Pandora Hearts 
53492,
958029,
15760720,
1337973,
15745010,
16040430,
563310,May Bird 
1270311,
4254108,
12929918,Gideon's Cove 
837086,The Poldark Saga 
6886878,
701417,Falling Home 
257800,
9580315,
1220613,
727831,
1037636,
10636548,
6794855,Immortal 
408888,
15735453,One Night with Sole Regret 
113796,
221274,Resident Evil 
15993262,Big Girls Do It 
1813510,Soul Identity 
102303,
34908,The Chronicles of the Imaginarium Geographica 
13423215,
324629,Paul Janson 
16100191,
9666241,
9692914,
828015,The Breadwinner 
6271032,
92570,
477605,
6421472,ChocoMimi 
80583,
60407,
8697191,Romantic Suspense 
11487159,The Enchanters 
2687495,
293636,
13597930,Chasing Nikki 
7874744,
13479773,Illumine 
16093312,Club Destiny 
736395,
6360826,
16041031,The Arcrean Conquest 
57787,
363394,Animorphs 
106808,La trilogie Fabio Montale 
359819,Star Wars: Jedi Apprentice 
10762643,
1904852,
6759454,
818576,
54666,
509,
151691,
68519,
522888,
15744952,
3020366,
13573318,Jolie Wilkins 
16174332,
12113821,
10798568,Supernatural 
10042932,
3403573,Ewert Grens 
3026588,
13574037,The Patrick Chronicles 
2238402,
452355,
2834775,
9478546,
311504,
12593380,
10429005,
1460324,
1025850,
12885750,
17238579,The Fire of the Soul 
15991079,
6460146,Itazura na Kiss - 12 volumes 
8288246,Curse Workers 
13297069,Ministry of Peculiar Occurrences 
17152940,
16244392,
557406,
9531613,ÎÎºÏÎ²Î­ÏÎ½Î·ÏÎµÏ ÏÎ¿Î»Î¹ÏÎµÎ¯ÎµÏ 
463263,
16636589,El club de los incomprendidos 
3220316,
7693972,
4776156,
11941646,
16089223,
6928893,
5279254,
117161,
322006,
20431030,Rebels on Bikes 
13480580,The Paladin Files 
809894,The Million Dollar Mysteries 
4305074,
9221733,
581802,Little House: The Rose Years 
11824,
15810475,
8602695,
1000931,
3030779,
17212424,
18243368,Coulda Woulda Shoulda Song 
16158489,Angelology 
9475197,
18009844,
4391492,
414103,
18177306,Subzero 
